﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:3Q8IgbIg5sgm1cq5GeJ54N","Tainted Love","Marilyn Manson","The Golden Age Of Grotesque (Intl Only Version)","1","16","200426","spotify:user:","2011-01-09T13:32:30Z"
"spotify:track:1vRm863F5YJz2UgIYhDoRh","Godeatgod","Marilyn Manson","Holy Wood (Censored Packaging Version)","1","1","154200","spotify:user:","2011-01-09T13:33:02Z"
"spotify:track:2M3jBjRxmqQVN1b1d0ukto","The Love Song","Marilyn Manson","Holy Wood (Censored Packaging Version)","1","2","196533","spotify:user:","2011-01-09T13:33:02Z"
"spotify:track:76M2SMrbtIHvg27sx3OuDf","The Fight Song","Marilyn Manson","Holy Wood (Censored Packaging Version)","1","3","175760","spotify:user:","2011-01-09T13:33:02Z"
"spotify:track:2I353S8E3laSo7ivGv04wN","Disposable Teens","Marilyn Manson","Holy Wood (Censored Packaging Version)","1","4","181506","spotify:user:","2011-01-09T13:33:02Z"
"spotify:track:1QbcoH3XFMPqZyfwyfo1iD","Target Audience (Narcissus Narcosis)","Marilyn Manson","Holy Wood (Censored Packaging Version)","1","5","258399","spotify:user:","2011-01-09T13:33:02Z"
"spotify:track:2r6mz4wJh9bgFbEAMxDPf7",""President Dead"","Marilyn Manson","Holy Wood (Censored Packaging Version)","1","6","193293","spotify:user:","2011-01-09T13:33:02Z"
"spotify:track:6Uz5S4ZrinMlQzB2dS11iS","In The Shadow Of The Valley Of Death","Marilyn Manson","Holy Wood (Censored Packaging Version)","1","7","249533","spotify:user:","2011-01-09T13:33:02Z"
"spotify:track:4vjR0iHUVi1W7WAzZonxiq","Cruci-fiction In Space","Marilyn Manson","Holy Wood (Censored Packaging Version)","1","8","291271","spotify:user:","2011-01-09T13:33:02Z"
"spotify:track:0xuEJJjnKLm30vViAfitQS","A Place In The Dirt","Marilyn Manson","Holy Wood (Censored Packaging Version)","1","9","217400","spotify:user:","2011-01-09T13:33:02Z"
"spotify:track:1n9LrfQKbvEx6F4I1MJFd3","The Nobodies","Marilyn Manson","Holy Wood (Censored Packaging Version)","1","10","215426","spotify:user:","2011-01-09T13:33:02Z"
"spotify:track:4pKO8HhDfTevnDyK4ydDyx","The Death Song","Marilyn Manson","Holy Wood (Censored Packaging Version)","1","11","209973","spotify:user:","2011-01-09T13:33:02Z"
"spotify:track:2qaTmLc1BD1s945p2jFPER","Lamb Of God","Marilyn Manson","Holy Wood (Censored Packaging Version)","1","12","279933","spotify:user:","2011-01-09T13:33:02Z"
"spotify:track:1261bHBLrz9t1Jplu4Rtwo","Born Again","Marilyn Manson","Holy Wood (Censored Packaging Version)","1","13","200800","spotify:user:","2011-01-09T13:33:02Z"
"spotify:track:2yTZqKXD2uHP9GeZnxswXz","Burning Flag","Marilyn Manson","Holy Wood (Censored Packaging Version)","1","14","201493","spotify:user:","2011-01-09T13:33:02Z"
"spotify:track:1XKASx7Ecq4cmL14OAdZmV","Coma Black","Marilyn Manson","Holy Wood (Censored Packaging Version)","1","15","358706","spotify:user:","2011-01-09T13:33:02Z"
"spotify:track:0MdRMlqexLemuscFtjhQAl","Valentine's Day","Marilyn Manson","Holy Wood (Censored Packaging Version)","1","16","211800","spotify:user:","2011-01-09T13:33:02Z"
"spotify:track:7td4YzfTMbivDoEd3HLWyW","The Fall Of Adam","Marilyn Manson","Holy Wood (Censored Packaging Version)","1","17","154360","spotify:user:","2011-01-09T13:33:02Z"
"spotify:track:6CyAApkIcm3yQKN9jeY6Uh","Great Big White World","Marilyn Manson","Mechanical Animals (Explicit Version)","1","1","301360","spotify:user:","2011-01-09T13:33:10Z"
"spotify:track:1wrIp2G2kEa2pt6jsUJ05A","The Dope Show","Marilyn Manson","Mechanical Animals (Explicit Version)","1","2","226733","spotify:user:","2011-01-09T13:33:10Z"
"spotify:track:4LvjnyBTZXk7NnkQOjp6Im","Mechanical Animals","Marilyn Manson","Mechanical Animals (Explicit Version)","1","3","273345","spotify:user:","2011-01-09T13:33:10Z"
"spotify:track:7c9WPZPCZMo7W3monKJZqO","Rock Is Dead","Marilyn Manson","Mechanical Animals (Explicit Version)","1","4","189760","spotify:user:","2011-01-09T13:33:10Z"
"spotify:track:343sMuqjcyp4BA9YFn538M","Disassociative","Marilyn Manson","Mechanical Animals (Explicit Version)","1","5","290506","spotify:user:","2011-01-09T13:33:10Z"
"spotify:track:6aRxDJCF1qhCkqjUf9VNB8","The Speed Of Pain","Marilyn Manson","Mechanical Animals (Explicit Version)","1","6","330000","spotify:user:","2011-01-09T13:33:10Z"
"spotify:track:5JSAMOMA95pXovtGQ8VIXN","Posthuman","Marilyn Manson","Mechanical Animals (Explicit Version)","1","7","257826","spotify:user:","2011-01-09T13:33:10Z"
"spotify:track:5BMlqmXbwUuIXnPaymYffr","I Want To Disappear","Marilyn Manson","Mechanical Animals (Explicit Version)","1","8","176533","spotify:user:","2011-01-09T13:33:10Z"
"spotify:track:1ZmeCfoWYcLi0sXuxmpogc","I Don't Like The Drugs (But The Drugs Like Me)","Marilyn Manson","Mechanical Animals (Explicit Version)","1","9","303466","spotify:user:","2011-01-09T13:33:10Z"
"spotify:track:7fAJtmyxWMU0FD2XGiY3bt","New Model No. 15","Marilyn Manson","Mechanical Animals (Explicit Version)","1","10","220840","spotify:user:","2011-01-09T13:33:10Z"
"spotify:track:5NED42nfELyY0UQY0nPGfY","User Friendly","Marilyn Manson","Mechanical Animals (Explicit Version)","1","11","257360","spotify:user:","2011-01-09T13:33:10Z"
"spotify:track:1lnN2glDeVNMQbh3asF5Jt","Fundamentally Loathsome","Marilyn Manson","Mechanical Animals (Explicit Version)","1","12","289733","spotify:user:","2011-01-09T13:33:10Z"
"spotify:track:4DtOx4oM9CDLXH365wkvmU","The Last Day On Earth","Marilyn Manson","Mechanical Animals (Explicit Version)","1","13","301200","spotify:user:","2011-01-09T13:33:10Z"
"spotify:track:7o5QfTTOeckhRUqqAHjRa8","Coma White","Marilyn Manson","Mechanical Animals (Explicit Version)","1","14","338200","spotify:user:","2011-01-09T13:33:10Z"
"spotify:track:4Tjg4jsELqr8cSgwDZ4twe","Mockingbird","Eminem","Encore","1","16","250760","spotify:user:","2011-03-12T13:18:57Z"
"spotify:track:2miAut6dp9BWdGmOxwSGEC","Sweet Dreams (Are Made Of This)","Marilyn Manson","Smells Like Children","1","6","293293","spotify:user:","2011-03-13T16:57:43Z"
"spotify:track:15rDC9Jj262uyN8Wr33r7f","Shovel Knockout","Children Of Bodom","Relentless, Reckless Forever","1","2","243453","spotify:user:","2011-04-05T15:34:53Z"
"spotify:track:6dGnZadycmApXdok3wYZWN","Was It Worth It?","Children Of Bodom","Relentless, Reckless Forever","1","8","246386","spotify:user:","2011-04-05T15:34:53Z"
"spotify:track:6AQ9gtiV0Nxj5zWacVs4VM","Oops... I Did It Again","Children Of Bodom","Skeletons in the Closet (International Version)","1","17","518919","spotify:user:","2011-04-05T15:35:19Z"
"spotify:track:5e7Hdd28bDbODQfTYwH03o","Pussyfoot Miss Suicide","Children Of Bodom","Relentless, Reckless Forever","1","4","250400","spotify:user:","2011-04-07T16:10:20Z"
"spotify:track:0FP2frD9oUqsdYpefdntnN","Not My Funeral","Children Of Bodom","Relentless, Reckless Forever","1","1","295213","spotify:user:","2011-04-07T16:10:20Z"
"spotify:track:5bjNdIpUrBoFCxMdN8GoHR","Roundtrip To Hell And Back","Children Of Bodom","Relentless, Reckless Forever","1","3","227573","spotify:user:","2011-04-07T16:10:20Z"
"spotify:track:2VXGtDjcDfpr0Llx9OrcFN","Relentless, Reckless Forever","Children Of Bodom","Relentless, Reckless Forever","1","5","281586","spotify:user:","2011-04-07T16:10:20Z"
"spotify:track:0h0XrwgixMId33QmvAiNMH","Ugly","Children Of Bodom","Relentless, Reckless Forever","1","6","252800","spotify:user:","2011-04-07T16:10:20Z"
"spotify:track:7iogB5SD5j2Ts4TkWTmU0D","Cry Of The Nihilist","Children Of Bodom","Relentless, Reckless Forever","1","7","211160","spotify:user:","2011-04-07T16:10:20Z"
"spotify:track:2KC0030uXVPCtsH1poG82w","NorthpoleThrowdown","Children Of Bodom","Relentless, Reckless Forever","1","9","174706","spotify:user:","2011-04-07T16:10:20Z"
"spotify:track:1rogz4990pU7DCXGdoCog8","Dying Breed","Five Finger Death Punch","War Is The Answer","1","1","174800","spotify:user:","2011-04-28T21:08:00Z"
"spotify:track:4pPjyFgDbLe4TpKdg5ZJqH","Hard To See","Five Finger Death Punch","War Is The Answer","1","2","209493","spotify:user:","2011-04-28T21:08:00Z"
"spotify:track:1qjNZZ6u5moHbnibBvRmig","Bulletproof","Five Finger Death Punch","War Is The Answer","1","3","196413","spotify:user:","2011-04-28T21:08:00Z"
"spotify:track:0Dk7UOMmi0x8i66UVs7hkQ","No One Gets Left Behind","Five Finger Death Punch","War Is The Answer","1","4","203786","spotify:user:","2011-04-28T21:08:00Z"
"spotify:track:256HvlsqkXX9hYnlwzX5dy","Crossing Over","Five Finger Death Punch","War Is The Answer","1","5","174160","spotify:user:","2011-04-28T21:08:00Z"
"spotify:track:0ns0AFGDgPlpVJrLu2W5cc","Burn It Down","Five Finger Death Punch","War Is The Answer","1","6","213440","spotify:user:","2011-04-28T21:08:00Z"
"spotify:track:6V4xwPaWrTKGcCdWFLjffE","Far From Home","Five Finger Death Punch","War Is The Answer","1","7","212493","spotify:user:","2011-04-28T21:08:00Z"
"spotify:track:4A9RRcpaIoLk67FKba7qbZ","Falling In Hate","Five Finger Death Punch","War Is The Answer","1","8","180346","spotify:user:","2011-04-28T21:08:00Z"
"spotify:track:1OwXPnEDI1XoTp5jy7txrX","My Own Hell","Five Finger Death Punch","War Is The Answer","1","9","215213","spotify:user:","2011-04-28T21:08:00Z"
"spotify:track:7DRVtjX1nTtEqyYByhvxDG","Walk Away","Five Finger Death Punch","War Is The Answer","1","10","222626","spotify:user:","2011-04-28T21:08:00Z"
"spotify:track:0bJZ7e9eOBBiIbuGMZV9Wh","Canto 34","Five Finger Death Punch","War Is The Answer","1","11","249533","spotify:user:","2011-04-28T21:08:00Z"
"spotify:track:7MoA7Nfk8C52FX8f9pAzPp","Bad Company","Five Finger Death Punch","War Is The Answer","1","12","262440","spotify:user:","2011-04-28T21:08:00Z"
"spotify:track:0OsJkMbc28cnD3UOCYFUPk","War Is The Answer","Five Finger Death Punch","War Is The Answer","1","13","198320","spotify:user:","2011-04-28T21:08:00Z"
"spotify:track:1ooRSBW3jyeTuEVJInVoUE","Ashes","Five Finger Death Punch","The Way Of The Fist","1","1","224093","spotify:user:","2011-04-29T19:03:05Z"
"spotify:track:0nBaPQAkn6rRDa71MRJsxo","The Way of the Fist","Five Finger Death Punch","The Way Of The Fist","1","2","238933","spotify:user:","2011-04-29T19:03:05Z"
"spotify:track:3d2j18gUslzGrzh2IIiK0F","Salvation","Five Finger Death Punch","The Way Of The Fist","1","3","200640","spotify:user:","2011-04-29T19:03:05Z"
"spotify:track:1OHc2WYN4pFr1gtx5gaTok","The Bleeding","Five Finger Death Punch","The Way Of The Fist","1","4","268666","spotify:user:","2011-04-29T19:03:05Z"
"spotify:track:3svT3Z1ncTRLGqEGZkaQyV","A Place to Die","Five Finger Death Punch","The Way Of The Fist","1","5","220066","spotify:user:","2011-04-29T19:03:05Z"
"spotify:track:4n2tzk4QKIn3Tp11gPMUyy","White Knuckles","Five Finger Death Punch","The Way Of The Fist","1","7","249973","spotify:user:","2011-04-29T19:03:05Z"
"spotify:track:1qri9a2588RMelO4KwXGck","Never Enough","Five Finger Death Punch","The Way Of The Fist","1","8","209373","spotify:user:","2011-04-29T19:03:05Z"
"spotify:track:2yZTor8WmSOuY5oxfT1AH0","Stranger than Fiction","Five Finger Death Punch","The Way Of The Fist","1","9","200200","spotify:user:","2011-04-29T19:03:05Z"
"spotify:track:4QVGGEHgnxQ8TDJ9PPrsCJ","Can´t Heal You","Five Finger Death Punch","The Way Of The Fist","1","10","183493","spotify:user:","2011-04-29T19:03:05Z"
"spotify:track:7G9z359IAYP8juXcpJLE3N","Death Before Dishonor","Five Finger Death Punch","The Way Of The Fist","1","11","234400","spotify:user:","2011-04-29T19:03:05Z"
"spotify:track:69KytnsYbP8rxHm5lUni2u","Meet the Monster","Five Finger Death Punch","The Way Of The Fist","1","12","262853","spotify:user:","2011-04-29T19:03:05Z"
"spotify:track:4Z7Nf3Y4SeIzDbX1ANkij9","Kickapoo","Tenacious D","The Pick Of Destiny","1","1","254346","spotify:user:","2011-05-02T19:44:42Z"
"spotify:track:2nZOReEQMgxmTO80tA0PJG","Beelzeboss (The Final Showdown)","Tenacious D","The Pick Of Destiny","1","13","335800","spotify:user:","2011-05-02T19:44:42Z"
"spotify:track:2FUJZ1HMAvXgGkEiqd9qa5","Fear of the Dark - Live '01","Iron Maiden","Rock In Rio [Live]","2","4","470293","spotify:user:","2011-05-02T19:57:01Z"
"spotify:track:4eJRFSAyXHRYkOAaCQ4yJM","Different World","Iron Maiden","A Matter Of Life And Death","1","1","257746","spotify:user:","2011-05-02T19:57:39Z"
"spotify:track:1NKCyTMiMoqqrqdB543UPK","These Colours Don't Run","Iron Maiden","A Matter Of Life And Death","1","2","413080","spotify:user:","2011-05-02T19:57:39Z"
"spotify:track:2b0aP3Y2qIyXDnf1ZhQAlr","Brighter Than A Thousand Suns","Iron Maiden","A Matter Of Life And Death","1","3","526266","spotify:user:","2011-05-02T19:57:39Z"
"spotify:track:6xgNQup9cFluYtBGZySjnR","The Pilgrim","Iron Maiden","A Matter Of Life And Death","1","4","307613","spotify:user:","2011-05-02T19:57:39Z"
"spotify:track:3X2OQ3sn8AAPc8MtilNSIa","The Longest Day","Iron Maiden","A Matter Of Life And Death","1","5","467826","spotify:user:","2011-05-02T19:57:39Z"
"spotify:track:5IDaG6gc8MM8CwDNatkNRq","Out Of The Shadows","Iron Maiden","A Matter Of Life And Death","1","6","336906","spotify:user:","2011-05-02T19:57:39Z"
"spotify:track:0mvgAsEvrVbtfgiRVTw27M","The Reincarnation Of Benjamin Breeg","Iron Maiden","A Matter Of Life And Death","1","7","441613","spotify:user:","2011-05-02T19:57:39Z"
"spotify:track:1tKVLJ0T8GSzLeQnjSeKYR","For The Greater Good Of God","Iron Maiden","A Matter Of Life And Death","1","8","565200","spotify:user:","2011-05-02T19:57:39Z"
"spotify:track:5HC1KKE2XKq3O0cGV78kt2","Lord Of Light","Iron Maiden","A Matter Of Life And Death","1","9","444626","spotify:user:","2011-05-02T19:57:39Z"
"spotify:track:5mcQAP4iDkQstIdFLyKaNk","The Legacy","Iron Maiden","A Matter Of Life And Death","1","10","562986","spotify:user:","2011-05-02T19:57:39Z"
"spotify:track:1wZibpd4t1JeE1HkReHLgu","Fur Cue","Seether","Holding onto Strings Better Left to Fray (Deluxe Edition)","1","1","227746","spotify:user:","2011-05-17T15:59:36Z"
"spotify:track:5YWpBPoCt7mSGy6A7OKfcx","No Resolution","Seether","Holding onto Strings Better Left to Fray (Deluxe Edition)","1","2","188226","spotify:user:","2011-05-17T15:59:36Z"
"spotify:track:3I3J6mUnQcVotLBuCgZ7MD","Here And Now","Seether","Holding onto Strings Better Left to Fray (Deluxe Edition)","1","3","235640","spotify:user:","2011-05-17T15:59:36Z"
"spotify:track:74VL8v0H3vYEwgNj3MNfPf","Country Song","Seether","Holding onto Strings Better Left to Fray (Deluxe Edition)","1","4","229666","spotify:user:","2011-05-17T15:59:36Z"
"spotify:track:2fFuDOUe9r1LLbmhv4XlyV","Tonight","Seether","Holding onto Strings Better Left to Fray (Deluxe Edition)","1","6","224040","spotify:user:","2011-05-17T15:59:36Z"
"spotify:track:3EayIwUC7YygBTQjgdacea","Pass Slowly","Seether","Holding onto Strings Better Left to Fray (Deluxe Edition)","1","7","207853","spotify:user:","2011-05-17T15:59:36Z"
"spotify:track:0nGBPGma9ZZIXRCfQDLww4","Fade Out","Seether","Holding onto Strings Better Left to Fray (Deluxe Edition)","1","8","234186","spotify:user:","2011-05-17T15:59:36Z"
"spotify:track:20znMRvrAOYDmoaiq7wfhD","Roses","Seether","Holding onto Strings Better Left to Fray (Deluxe Edition)","1","9","257813","spotify:user:","2011-05-17T15:59:36Z"
"spotify:track:4ijRJkfBq1FVYJTPX9r3R9","Down","Seether","Holding onto Strings Better Left to Fray (Deluxe Edition)","1","10","237346","spotify:user:","2011-05-17T15:59:36Z"
"spotify:track:0zxnIohwZUVpuuTxqwhO3j","Desire For Need","Seether","Holding onto Strings Better Left to Fray (Deluxe Edition)","1","11","213706","spotify:user:","2011-05-17T15:59:36Z"
"spotify:track:1fyRNk8pAk10NkoTDll0lx","Forsaken","Seether","Holding onto Strings Better Left to Fray (Deluxe Edition)","1","12","259533","spotify:user:","2011-05-17T15:59:36Z"
"spotify:track:4a9JqzmbP6XLqf5COp3loz","Dead Seeds - Bonus Track","Seether","Holding onto Strings Better Left to Fray (Deluxe Edition)","1","13","242960","spotify:user:","2011-05-17T15:59:36Z"
"spotify:track:0Sa93iXFIiB9isriKWFw6l","Yeah - Bonus Track","Seether","Holding onto Strings Better Left to Fray (Deluxe Edition)","1","14","268853","spotify:user:","2011-05-17T15:59:36Z"
"spotify:track:7r8SbPyhOwDmlj7RldhxGm","Nobody - Bonus Track","Seether","Holding onto Strings Better Left to Fray (Deluxe Edition)","1","15","187880","spotify:user:","2011-05-17T15:59:36Z"
"spotify:track:13gRajW2UUU0RaHmwWRntq","Effigy - Bonus Track","Seether","Holding onto Strings Better Left to Fray (Deluxe Edition)","1","16","215213","spotify:user:","2011-05-17T15:59:36Z"
"spotify:track:5qJVHKdT7uo8xLbszkYyAc","Sounds Of A Playground Fading","In Flames","Sounds Of A Playground Fading","1","1","282986","spotify:user:","2011-06-15T18:52:28Z"
"spotify:track:2GoBwSF9xk6aSt6jGpCxvk","Deliver Us","In Flames","Sounds Of A Playground Fading","1","2","209800","spotify:user:","2011-06-15T18:52:28Z"
"spotify:track:7Kz7QVWHPSu8SUmV3ph877","All For Me","In Flames","Sounds Of A Playground Fading","1","3","271240","spotify:user:","2011-06-15T18:52:28Z"
"spotify:track:4eKeYLNeXx7k29MO6o1vj7","The Puzzle","In Flames","Sounds Of A Playground Fading","1","4","273146","spotify:user:","2011-06-15T18:52:28Z"
"spotify:track:4MBavfATSy2HYk9jqa13HM","Fear Is The Weakness","In Flames","Sounds Of A Playground Fading","1","5","243653","spotify:user:","2011-06-15T18:52:28Z"
"spotify:track:7dy15Rn5bzLiO4IdYQIevr","Where The Dead Ships Dwell","In Flames","Sounds Of A Playground Fading","1","6","266026","spotify:user:","2011-06-15T18:52:28Z"
"spotify:track:7sKbEy7zZBiWwXP5dyBL79","The Attic","In Flames","Sounds Of A Playground Fading","1","7","196360","spotify:user:","2011-06-15T18:52:28Z"
"spotify:track:2ZS38pquQNP58EbCfLIKJl","Darker Times","In Flames","Sounds Of A Playground Fading","1","8","205080","spotify:user:","2011-06-15T18:52:28Z"
"spotify:track:6Y12fc6WOpmj0AvKgz2RKA","Ropes","In Flames","Sounds Of A Playground Fading","1","9","221226","spotify:user:","2011-06-15T18:52:28Z"
"spotify:track:6QNibFTpEqjo0pGZ7Xagxj","Enter Tragedy","In Flames","Sounds Of A Playground Fading","1","10","238160","spotify:user:","2011-06-15T18:52:28Z"
"spotify:track:4NyNrnJHIZaxYh3tlSA75B","Jester's Door","In Flames","Sounds Of A Playground Fading","1","11","157013","spotify:user:","2011-06-15T18:52:28Z"
"spotify:track:4TRWnlB97R1jC4BvrWTWLd","A New Dawn","In Flames","Sounds Of A Playground Fading","1","12","351400","spotify:user:","2011-06-15T18:52:28Z"
"spotify:track:3RDa5q9rJFn57EnMhm31Ho","Liberation","In Flames","Sounds Of A Playground Fading","1","13","312573","spotify:user:","2011-06-15T18:52:28Z"
"spotify:track:2SO5TK3hZJXOZHa2dtNsUP","The Devil´s Own","Five Finger Death Punch","The Way Of The Fist","1","6","252893","spotify:user:","2011-09-25T13:08:32Z"
"spotify:track:5QKz3TTToAmjrUVUprVemd","Master Of Disaster","Seether","Holding onto Strings Better Left to Fray (Deluxe Edition)","1","5","258693","spotify:user:","2011-09-25T17:12:10Z"
"spotify:track:1yYLeHIe61GotPPs5Cqu7s","What You Want","Evanescence","Evanescence","1","1","221360","spotify:user:","2011-10-10T11:32:43Z"
"spotify:track:5jUCaLKor7IeOSdI8FwWcY","Made of Stone","Evanescence","Evanescence","1","2","213600","spotify:user:","2011-10-10T11:32:43Z"
"spotify:track:5UB41bwO8hWiVFLroxLCfg","The Change","Evanescence","Evanescence","1","3","222320","spotify:user:","2011-10-10T11:32:43Z"
"spotify:track:5KhwU8H9XoxhKJwZislJEq","My Heart Is Broken","Evanescence","Evanescence","1","4","269160","spotify:user:","2011-10-10T11:32:43Z"
"spotify:track:2dlBLKhu5t6aJ3P0YFhREC","The Other Side","Evanescence","Evanescence","1","5","245000","spotify:user:","2011-10-10T11:32:43Z"
"spotify:track:1KxCSy6nNxv3lCKZE4m9PZ","Erase This","Evanescence","Evanescence","1","6","235240","spotify:user:","2011-10-10T11:32:43Z"
"spotify:track:1zVP3LyKQogimhMRZPDpD8","Lost in Paradise","Evanescence","Evanescence","1","7","282840","spotify:user:","2011-10-10T11:32:43Z"
"spotify:track:5VLqnMdXfaFLSlfcgSXEjv","Sick","Evanescence","Evanescence","1","8","210040","spotify:user:","2011-10-10T11:32:43Z"
"spotify:track:05qLWjQY9reCDDa2FjT490","End of the Dream","Evanescence","Evanescence","1","9","229146","spotify:user:","2011-10-10T11:32:43Z"
"spotify:track:4BIX9mDpmBdtIXtSQFca5C","Oceans","Evanescence","Evanescence","1","10","218226","spotify:user:","2011-10-10T11:32:43Z"
"spotify:track:2yZqLTEoaXaO4Qhp5rqPLB","Never Go Back","Evanescence","Evanescence","1","11","267306","spotify:user:","2011-10-10T11:32:43Z"
"spotify:track:3DwttrZsVHxtV1qHSc2T7U","Swimming Home","Evanescence","Evanescence","1","12","224026","spotify:user:","2011-10-10T11:32:43Z"
"spotify:local:Dark+Tranquillity:We+Are+The+Void:To+Where+Fires+Cannot+Feed:233","To Where Fires Cannot Feed","Dark Tranquillity","We Are The Void","0","0","233000","spotify:user:","2011-10-10T14:43:50Z"
"spotify:track:0pSzV2SUZuZHqDQ7lFlOGa","Freecard","Dark Tranquillity","Projector","1","1","271826","spotify:user:","2011-10-10T14:44:00Z"
"spotify:track:6BEn0hA45oaio8JLj2KXQP","Undo Control","Dark Tranquillity","Projector","1","3","311640","spotify:user:","2011-10-10T14:44:00Z"
"spotify:track:4E4TA0zz91U0OfR0vpY3Mk","To A Bitter Halt","Dark Tranquillity","Projector","1","5","288320","spotify:user:","2011-10-10T14:44:00Z"
"spotify:track:54Spw9OVNd2jUDmItKjimo","The Sun Fired Blanks","Dark Tranquillity","Projector","1","6","257959","spotify:user:","2011-10-10T14:44:00Z"
"spotify:track:4I5Ddjqx7OXeUGiV7taXCV","Nether Novas","Dark Tranquillity","Projector","1","7","374466","spotify:user:","2011-10-10T14:44:00Z"
"spotify:track:5gJYwU8TdPJe5N2Vdnbrqw","Day To End","Dark Tranquillity","Projector","1","8","188506","spotify:user:","2011-10-10T14:44:00Z"
"spotify:track:6K87VOANP0tSzN1UxQS5dW","Dobermann","Dark Tranquillity","Projector","1","9","278933","spotify:user:","2011-10-10T14:44:00Z"
"spotify:track:5QdBtyLZuqoQalJoGaCIDD","On Your Time","Dark Tranquillity","Projector","1","10","339346","spotify:user:","2011-10-10T14:44:00Z"
"spotify:track:3YUJa9prRNHqmJ4caQiljk","The New Build","Dark Tranquillity","Character","1","1","248306","spotify:user:","2011-10-10T14:44:43Z"
"spotify:track:5RGFBQdLIwZbWZL6nDrdPM","Senses Tied","Dark Tranquillity","Character","1","10","244613","spotify:user:","2011-10-10T14:44:43Z"
"spotify:track:0UoWGohBgysO91AztoZox3","Martyr Art","The Agonist","Lullabies For The Dormant Mind","1","6","271040","spotify:user:","2011-10-20T08:09:27Z"
"spotify:track:2BBGpFPjdOpjzrh5E9l8b8","When The Bough Breaks","The Agonist","Lullabies For The Dormant Mind","1","10","253720","spotify:user:","2011-10-20T08:09:27Z"
"spotify:track:5lYntvZy63PPTrqUi6z7Z6","American Capitalist","Five Finger Death Punch","American Capitalist","1","1","208440","spotify:user:","2011-10-26T17:14:06Z"
"spotify:track:4IYKmbPfFrPdYqxDdeA8mQ","Under And Over It","Five Finger Death Punch","American Capitalist","1","2","218133","spotify:user:","2011-10-26T17:14:06Z"
"spotify:track:33UHqZ7yeEOSzeXGiM843n","The Pride","Five Finger Death Punch","American Capitalist","1","3","203813","spotify:user:","2011-10-26T17:14:06Z"
"spotify:track:0ZQP53JjEi16mmMtFv4afu","Coming Down","Five Finger Death Punch","American Capitalist","1","4","241226","spotify:user:","2011-10-26T17:14:06Z"
"spotify:track:724j7JfyFsnCV9U96DKN1S","Menace","Five Finger Death Punch","American Capitalist","1","5","211800","spotify:user:","2011-10-26T17:14:06Z"
"spotify:track:67cxl7KB5IG6dsWAZvmWJ2","Generation Dead","Five Finger Death Punch","American Capitalist","1","6","223173","spotify:user:","2011-10-26T17:14:07Z"
"spotify:track:1QlrSCN6TkLKTvZcpUVWSS","Back For More","Five Finger Death Punch","American Capitalist","1","7","202560","spotify:user:","2011-10-26T17:14:07Z"
"spotify:track:72wlKHX7TBSltHcTtcv5Gx","Remember Everything","Five Finger Death Punch","American Capitalist","1","8","278813","spotify:user:","2011-10-26T17:14:07Z"
"spotify:track:1h8a6WIzjA1MJwO2IF3M16","Wicked Ways","Five Finger Death Punch","American Capitalist","1","9","187506","spotify:user:","2011-10-26T17:14:07Z"
"spotify:track:3bj7tyzavvnR5CkBsPYD4h","If I Fall","Five Finger Death Punch","American Capitalist","1","10","236520","spotify:user:","2011-10-26T17:14:07Z"
"spotify:track:0txNMLvjiya4rM3IEfRfe6","100 Ways To Hate","Five Finger Death Punch","American Capitalist","1","11","200973","spotify:user:","2011-10-26T17:14:07Z"
"spotify:local:The+Agonist:Lullabies+For+The+Dormant+Mind:Thank+You%2C+Pain:224","Thank You, Pain","The Agonist","Lullabies For The Dormant Mind","0","0","224000","spotify:user:","2011-11-04T12:10:34Z"
"spotify:local:The+Agonist:Lullabies+For+The+Dormant+Mind:And+Their+Eulogies+Sang+Me+To+Sleep:212","And Their Eulogies Sang Me To Sleep","The Agonist","Lullabies For The Dormant Mind","0","0","212000","spotify:user:","2011-11-04T12:10:50Z"
"spotify:track:6XXxkAAmnrc1LI0HMP4tOj","Jolene (Live Under Blackpool Lights)","The White Stripes","Jolene (Live Under Blackpool Lights)","1","1","198880","spotify:user:","2011-12-19T11:00:47Z"
"spotify:track:0r9ziXvLcN56HwWsHtKwL4","Total panik","Lillasyster","3","1","1","262786","spotify:user:","2012-02-05T10:42:26Z"
"spotify:track:6WsYcjbKgaw3OahYqQPXzJ","Vad skulle mamma säga","Lillasyster, Mustasch","3","1","2","234720","spotify:user:","2012-02-05T10:42:26Z"
"spotify:track:084YQfebVE0JDXcOSjaR5J","Så jävla bra","Lillasyster","3","1","3","233293","spotify:user:","2012-02-05T10:42:26Z"
"spotify:track:2DMzbFByVFAKNuxXnpS6EU","Dra åt helvete","Lillasyster","3","1","4","247826","spotify:user:","2012-02-05T10:42:26Z"
"spotify:track:7Led5NAkYBi1lAXpReKpRa","Lovisa II","Lillasyster","3","1","5","277253","spotify:user:","2012-02-05T10:42:26Z"
"spotify:track:0cvmbZnmdH5cYNAnPdCn0r","Kilo eterna","Lillasyster","3","1","6","207600","spotify:user:","2012-02-05T10:42:26Z"
"spotify:track:4gRuZliuEp0zRADTExnemb","På lokal","Lillasyster","3","1","7","199986","spotify:user:","2012-02-05T10:42:26Z"
